V1,V2
1814.48970065956,5840.45266362253
1818.12230389204,4758.97493673937
1814.18232738912,6781.44901691815
1832.68012896657,1650.85898523672
1820.42829224293,6010.22173782321
1824.35019258058,383.280964930063
1820.78119136961,4021.99593495935
1819.48190675017,7520.72407794015
1824.3449246564,824.663851631065
1819.20224536284,4605.4230393752
1826.09792096493,5749.2575781622
1829.29616577389,3537.64434733578
1833.56751442056,5021.07420031463
1848.70296884186,602.23721340388
1841.23273087398,1009.94466452092
1837.98314981648,6099.14347681014
1846.35693080612,6298.03242749486
1835.01901542362,2284.58113247412
1837.18447037702,2437.99135996409
1847.30001633186,3313.93532582068
1832.87463758111,4538.35316857656
1843.10183743382,2834.23980068514
1853.13352272727,1746.29674586777
1839.60233196159,3415.6366255144
1848.50157444894,7299.98403058929
1841.08407798538,4152.05889520715
1837.68986432562,3216.26049481245
1847.93183760684,7458.73974358974
1843.93469130617,3111.02876942461
1847.31025220116,1559.88658409193
1849.51746216531,1817.76338766007
1854.86583184258,1316.94871794872
